job_id,raw_job_title,company_name,salary_range,job_description_html,posted_date
JOB_0324,Lead Analytics,Enterprise Solutions,Up to $149k,<p>Looking for a Lead Analytics at Enterprise Solutions.</p> <ul><li>Experience with Tableau</li><li>Experience with AWS</li><li>Experience with Power BI</li><li>Experience with Python</li></ul>,02/17/2026
JOB_0325,data scientist,StartupX,$85k - $102k,<p>Looking for a data scientist at StartupX.</p> <ul><li>Experience with SQL</li><li>Experience with Machine Learning</li><li>Experience with GCP</li><li>Experience with AWS</li><li>Experience with Tableau</li></ul>,02/07/2026
JOB_0326,Lead Analytics,StartupX,$84k - $120k,<p>Looking for a Lead Analytics at StartupX.</p> <ul><li>Experience with Tableau</li><li>Experience with AWS</li></ul>,01/23/2026
JOB_0327,lead analytics,StartupX,71810-109415,<p>Looking for a lead analytics at StartupX.</p> <ul><li>Experience with Excel</li><li>Experience with SQL</li><li>Experience with Power BI</li></ul>,04/03/2026
JOB_0328,DATA ANALYST - SQL,Enterprise Solutions,,<p>Looking for a DATA ANALYST - SQL at Enterprise Solutions.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Tableau</li><li>Experience with Excel</li></ul>,02/10/2026
JOB_0329,DATA ANALYST - SQL,TechCorp,,<p>Looking for a DATA ANALYST - SQL at TechCorp.</p> <ul><li>Experience with Python</li><li>Experience with Power BI</li></ul>,01/31/2026
JOB_0330,Sr. Data Analyst,DataInc,,<p>Looking for a Sr. Data Analyst at DataInc.</p> <ul><li>Experience with Tableau</li><li>Experience with Excel</li><li>Experience with AWS</li></ul>,01/07/2026
JOB_0331,data scientist,TechCorp,Up to $145k,<p>Looking for a data scientist at TechCorp.</p> <ul><li>Experience with GCP</li><li>Experience with Tableau</li></ul>,03/26/2026
JOB_0332,  Data Analyst ,QuickHyre,$90k - $126k,<p>Looking for a Data Analyst at QuickHyre.</p> <ul><li>Experience with SQL</li><li>Experience with AWS</li></ul>,03/24/2026
JOB_0333,Jr Data Analst ,QuickHyre,Up to $118k,<p>Looking for a Jr Data Analst at QuickHyre.</p> <ul><li>Experience with GCP</li><li>Experience with Python</li><li>Experience with Excel</li><li>Experience with Tableau</li><li>Experience with Machine Learning</li></ul>,01/24/2026
JOB_0334,Lead Analytics,DataInc,,<p>Looking for a Lead Analytics at DataInc.</p> <ul><li>Experience with Power BI</li><li>Experience with Tableau</li><li>Experience with SQL</li><li>Experience with GCP</li></ul>,02/04/2026
JOB_0335,data scientist,StartupX,Up to $124k,<p>Looking for a data scientist at StartupX.</p> <ul><li>Experience with GCP</li><li>Experience with SQL</li><li>Experience with Machine Learning</li></ul>,04/08/2026
JOB_0336,data scientist,QuickHyre,,<p>Looking for a data scientist at QuickHyre.</p> <ul><li>Experience with Python</li><li>Experience with SQL</li><li>Experience with Power BI</li></ul>,03/28/2026
JOB_0337,  Data Analyst ,QuickHyre,77556-123307,<p>Looking for a Data Analyst at QuickHyre.</p> <ul><li>Experience with SQL</li><li>Experience with GCP</li><li>Experience with Python</li><li>Experience with Machine Learning</li></ul>,01/21/2026
JOB_0338,Lead Analytics,StartupX,85293-109000,<p>Looking for a Lead Analytics at StartupX.</p> <ul><li>Experience with Power BI</li><li>Experience with GCP</li><li>Experience with SQL</li><li>Experience with Excel</li></ul>,
JOB_0339,data scientist,StartupX,,<p>Looking for a data scientist at StartupX.</p> <ul><li>Experience with SQL</li><li>Experience with Machine Learning</li><li>Experience with Power BI</li></ul>,02/10/2026
JOB_0340,Sr. Data Analyst,DataInc,74142-111398,<p>Looking for a Sr. Data Analyst at DataInc.</p> <ul><li>Experience with Power BI</li><li>Experience with GCP</li><li>Experience with SQL</li><li>Experience with Machine Learning</li><li>Experience with Tableau</li></ul>,01/26/2026
JOB_0341,Sr. Data Analyst,Enterprise Solutions,Up to $134k,<p>Looking for a Sr. Data Analyst at Enterprise Solutions.</p> <ul><li>Experience with Python</li><li>Experience with Power BI</li><li>Experience with AWS</li><li>Experience with GCP</li><li>Experience with SQL</li></ul>,
JOB_0342,  Data Analyst ,DataInc,Up to $118k,<p>Looking for a Data Analyst at DataInc.</p> <ul><li>Experience with Excel</li><li>Experience with Python</li></ul>,03/25/2026
JOB_0343,DATA ANALYST - SQL,Enterprise Solutions,,<p>Looking for a DATA ANALYST - SQL at Enterprise Solutions.</p> <ul><li>Experience with Excel</li><li>Experience with Python</li><li>Experience with Power BI</li></ul>,
JOB_0344,lead analytics,TechCorp,,<p>Looking for a lead analytics at TechCorp.</p> <ul><li>Experience with Tableau</li><li>Experience with Machine Learning</li><li>Experience with AWS</li><li>Experience with Power BI</li><li>Experience with GCP</li></ul>,04/11/2026
JOB_0345,Jr Data Analst ,DataInc,,<p>Looking for a Jr Data Analst at DataInc.</p> <ul><li>Experience with Tableau</li><li>Experience with GCP</li></ul>,02/05/2026
JOB_0346,Lead Analytics,TechCorp,Up to $137k,<p>Looking for a Lead Analytics at TechCorp.</p> <ul><li>Experience with Tableau</li><li>Experience with Power BI</li><li>Experience with Python</li></ul>,02/24/2026
JOB_0347,DATA ANALYST - SQL,DataInc,Up to $120k,<p>Looking for a DATA ANALYST - SQL at DataInc.</p> <ul><li>Experience with GCP</li><li>Experience with Machine Learning</li></ul>,03/05/2026
JOB_0348,sr. data analyst,QuickHyre,,<p>Looking for a sr. data analyst at QuickHyre.</p> <ul><li>Experience with Excel</li><li>Experience with GCP</li></ul>,01/30/2026
JOB_0349,data analyst - sql,TechCorp,Up to $149k,<p>Looking for a data analyst - sql at TechCorp.</p> <ul><li>Experience with Tableau</li><li>Experience with Python</li><li>Experience with Excel</li><li>Experience with Machine Learning</li></ul>,
JOB_0350,Sr. Data Analyst,DataInc,65409-108667,<p>Looking for a Sr. Data Analyst at DataInc.</p> <ul><li>Experience with Python</li><li>Experience with Machine Learning</li><li>Experience with Tableau</li><li>Experience with Power BI</li><li>Experience with GCP</li></ul>,02/06/2026
JOB_0351,jr data analst ,StartupX,60532-109936,<p>Looking for a jr data analst at StartupX.</p> <ul><li>Experience with GCP</li><li>Experience with Machine Learning</li><li>Experience with AWS</li><li>Experience with Excel</li><li>Experience with Power BI</li></ul>,02/08/2026
JOB_0352,Jr Data Analst ,TechCorp,65932-107058,<p>Looking for a Jr Data Analst at TechCorp.</p> <ul><li>Experience with SQL</li><li>Experience with Python</li></ul>,02/19/2026
JOB_0353,  Data Analyst ,DataInc,85658-96377,<p>Looking for a Data Analyst at DataInc.</p> <ul><li>Experience with Python</li><li>Experience with Power BI</li></ul>,01/11/2026
JOB_0354,data scientist,Enterprise Solutions,$81k - $119k,<p>Looking for a data scientist at Enterprise Solutions.</p> <ul><li>Experience with GCP</li><li>Experience with Excel</li><li>Experience with Power BI</li></ul>,03/25/2026
JOB_0355,lead analytics,StartupX,$72k - $127k,<p>Looking for a lead analytics at StartupX.</p> <ul><li>Experience with SQL</li><li>Experience with Tableau</li><li>Experience with AWS</li><li>Experience with Python</li></ul>,03/02/2026
JOB_0356,Jr Data Analst ,TechCorp,$61k - $96k,<p>Looking for a Jr Data Analst at TechCorp.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Python</li></ul>,
JOB_0357,DATA ANALYST - SQL,Enterprise Solutions,Up to $103k,<p>Looking for a DATA ANALYST - SQL at Enterprise Solutions.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Python</li><li>Experience with Tableau</li><li>Experience with GCP</li><li>Experience with AWS</li></ul>,
JOB_0358,Jr Data Analst ,StartupX,$72k - $119k,<p>Looking for a Jr Data Analst at StartupX.</p> <ul><li>Experience with Python</li><li>Experience with GCP</li><li>Experience with Excel</li><li>Experience with Machine Learning</li></ul>,02/22/2026
JOB_0359,data scientist,StartupX,Up to $150k,<p>Looking for a data scientist at StartupX.</p> <ul><li>Experience with Power BI</li><li>Experience with Excel</li><li>Experience with GCP</li></ul>,
JOB_0360,data scientist,DataInc,Up to $110k,<p>Looking for a data scientist at DataInc.</p> <ul><li>Experience with GCP</li><li>Experience with Machine Learning</li><li>Experience with SQL</li><li>Experience with Tableau</li><li>Experience with Excel</li></ul>,01/20/2026
JOB_0361,lead analytics,Enterprise Solutions,,<p>Looking for a lead analytics at Enterprise Solutions.</p> <ul><li>Experience with AWS</li><li>Experience with Tableau</li></ul>,01/03/2026
JOB_0362,data scientist,Enterprise Solutions,Up to $106k,<p>Looking for a data scientist at Enterprise Solutions.</p> <ul><li>Experience with GCP</li><li>Experience with Excel</li><li>Experience with Power BI</li><li>Experience with Python</li></ul>,02/02/2026
JOB_0363,Sr. Data Analyst,DataInc,,<p>Looking for a Sr. Data Analyst at DataInc.</p> <ul><li>Experience with GCP</li><li>Experience with Python</li><li>Experience with Tableau</li><li>Experience with Excel</li><li>Experience with Power BI</li></ul>,02/16/2026
JOB_0364,DATA ANALYST - SQL,StartupX,Up to $144k,<p>Looking for a DATA ANALYST - SQL at StartupX.</p> <ul><li>Experience with Python</li><li>Experience with Power BI</li><li>Experience with Excel</li></ul>,01/26/2026
JOB_0365,data scientist,Enterprise Solutions,,<p>Looking for a data scientist at Enterprise Solutions.</p> <ul><li>Experience with Machine Learning</li><li>Experience with AWS</li><li>Experience with GCP</li><li>Experience with Power BI</li></ul>,02/17/2026
JOB_0366,  Data Analyst ,TechCorp,Up to $107k,<p>Looking for a Data Analyst at TechCorp.</p> <ul><li>Experience with Excel</li><li>Experience with SQL</li><li>Experience with Python</li></ul>,
JOB_0367,Lead Analytics,Enterprise Solutions,Up to $131k,<p>Looking for a Lead Analytics at Enterprise Solutions.</p> <ul><li>Experience with GCP</li><li>Experience with Power BI</li></ul>,01/29/2026
JOB_0368,Sr. Data Analyst,Enterprise Solutions,,<p>Looking for a Sr. Data Analyst at Enterprise Solutions.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Excel</li></ul>,02/14/2026
JOB_0369,  Data Analyst ,QuickHyre,78415-102591,<p>Looking for a Data Analyst at QuickHyre.</p> <ul><li>Experience with GCP</li><li>Experience with Python</li></ul>,01/16/2026
JOB_0370,Sr. Data Analyst,TechCorp,Up to $128k,<p>Looking for a Sr. Data Analyst at TechCorp.</p> <ul><li>Experience with AWS</li><li>Experience with Power BI</li><li>Experience with Python</li><li>Experience with Excel</li><li>Experience with Tableau</li></ul>,03/12/2026
JOB_0371,sr. data analyst,QuickHyre,Up to $147k,<p>Looking for a sr. data analyst at QuickHyre.</p> <ul><li>Experience with Python</li><li>Experience with Excel</li></ul> <br> <b>Must be willing to relocate.</b>,01/15/2026
JOB_0372,Jr Data Analst ,TechCorp,$63k - $96k,<p>Looking for a Jr Data Analst at TechCorp.</p> <ul><li>Experience with SQL</li><li>Experience with GCP</li><li>Experience with Machine Learning</li><li>Experience with Tableau</li></ul>,02/28/2026
JOB_0373,sr. data analyst,Enterprise Solutions,,<p>Looking for a sr. data analyst at Enterprise Solutions.</p> <ul><li>Experience with Power BI</li><li>Experience with AWS</li></ul>,01/23/2026
JOB_0374,sr. data analyst,DataInc,$83k - $118k,<p>Looking for a sr. data analyst at DataInc.</p> <ul><li>Experience with Tableau</li><li>Experience with GCP</li><li>Experience with Python</li><li>Experience with AWS</li><li>Experience with SQL</li></ul>,
JOB_0375,Jr Data Analst ,StartupX,$71k - $112k,<p>Looking for a Jr Data Analst at StartupX.</p> <ul><li>Experience with Power BI</li><li>Experience with AWS</li><li>Experience with Tableau</li></ul>,04/07/2026
JOB_0376,  Data Analyst ,StartupX,Up to $123k,<p>Looking for a Data Analyst at StartupX.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Python</li></ul>,01/25/2026
JOB_0377,data scientist,QuickHyre,Up to $121k,<p>Looking for a data scientist at QuickHyre.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Power BI</li><li>Experience with AWS</li><li>Experience with Tableau</li><li>Experience with Excel</li></ul>,03/13/2026
JOB_0378,Lead Analytics,StartupX,,<p>Looking for a Lead Analytics at StartupX.</p> <ul><li>Experience with Tableau</li><li>Experience with SQL</li><li>Experience with Power BI</li></ul>,03/02/2026
JOB_0379,Sr. Data Analyst,DataInc,78654-129319,<p>Looking for a Sr. Data Analyst at DataInc.</p> <ul><li>Experience with AWS</li><li>Experience with Power BI</li><li>Experience with Tableau</li><li>Experience with Excel</li></ul>,01/11/2026
JOB_0380,  Data Analyst ,StartupX,70996-124505,<p>Looking for a Data Analyst at StartupX.</p> <ul><li>Experience with SQL</li><li>Experience with Python</li><li>Experience with Power BI</li><li>Experience with GCP</li><li>Experience with AWS</li></ul>,
JOB_0381,  Data Analyst ,DataInc,$68k - $117k,<p>Looking for a Data Analyst at DataInc.</p> <ul><li>Experience with Excel</li><li>Experience with Python</li><li>Experience with AWS</li><li>Experience with Tableau</li></ul>,04/01/2026
JOB_0382,Lead Analytics,TechCorp,Up to $145k,<p>Looking for a Lead Analytics at TechCorp.</p> <ul><li>Experience with GCP</li><li>Experience with Power BI</li><li>Experience with Tableau</li></ul>,03/22/2026
JOB_0383,data scientist,DataInc,Up to $114k,<p>Looking for a data scientist at DataInc.</p> <ul><li>Experience with Machine Learning</li><li>Experience with Power BI</li><li>Experience with AWS</li><li>Experience with Tableau</li></ul>,03/07/2026
JOB_0384,lead analytics,QuickHyre,Up to $132k,<p>Looking for a lead analytics at QuickHyre.</p> <ul><li>Experience with Power BI</li><li>Experience with AWS</li></ul>,04/11/2026
JOB_0385,Sr. Data Analyst,StartupX,$69k - $117k,<p>Looking for a Sr. Data Analyst at StartupX.</p> <ul><li>Experience with GCP</li><li>Experience with AWS</li><li>Experience with Excel</li><li>Experience with SQL</li><li>Experience with Machine Learning</li></ul>,02/23/2026
JOB_0386,Lead Analytics,QuickHyre,61072-115760,<p>Looking for a Lead Analytics at QuickHyre.</p> <ul><li>Experience with SQL</li><li>Experience with Tableau</li><li>Experience with Python</li><li>Experience with Excel</li><li>Experience with GCP</li></ul>,
JOB_0387,  Data Analyst ,StartupX,Up to $136k,<p>Looking for a Data Analyst at StartupX.</p> <ul><li>Experience with GCP</li><li>Experience with Python</li></ul>,02/17/2026
JOB_0388,data scientist,Enterprise Solutions,$69k - $116k,<p>Looking for a data scientist at Enterprise Solutions.</p> <ul><li>Experience with Excel</li><li>Experience with SQL</li><li>Experience with GCP</li><li>Experience with Machine Learning</li></ul>,02/19/2026
JOB_0389,data scientist,QuickHyre,Up to $107k,<p>Looking for a data scientist at QuickHyre.</p> <ul><li>Experience with AWS</li><li>Experience with Python</li><li>Experience with Tableau</li></ul>,03/29/2026
JOB_0390,  Data Analyst ,DataInc,,<p>Looking for a Data Analyst at DataInc.</p> <ul><li>Experience with SQL</li><li>Experience with GCP</li><li>Experience with Tableau</li></ul>,04/01/2026
JOB_0391,DATA ANALYST - SQL,QuickHyre,Up to $149k,<p>Looking for a DATA ANALYST - SQL at QuickHyre.</p> <ul><li>Experience with GCP</li><li>Experience with Power BI</li></ul>,03/19/2026
JOB_0392,DATA ANALYST - SQL,Enterprise Solutions,74468-124288,<p>Looking for a DATA ANALYST - SQL at Enterprise Solutions.</p> <ul><li>Experience with Excel</li><li>Experience with GCP</li><li>Experience with Power BI</li></ul>,02/05/2026
JOB_0393,  Data Analyst ,TechCorp,Up to $113k,<p>Looking for a Data Analyst at TechCorp.</p> <ul><li>Experience with SQL</li><li>Experience with GCP</li><li>Experience with Machine Learning</li><li>Experience with Excel</li></ul>,01/13/2026
JOB_0394,Sr. Data Analyst,Enterprise Solutions,,<p>Looking for a Sr. Data Analyst at Enterprise Solutions.</p> <ul><li>Experience with Power BI</li><li>Experience with Tableau</li><li>Experience with Python</li><li>Experience with AWS</li><li>Experience with GCP</li></ul>,02/18/2026
JOB_0395,Jr Data Analst ,Enterprise Solutions,,<p>Looking for a Jr Data Analst at Enterprise Solutions.</p> <ul><li>Experience with SQL</li><li>Experience with Tableau</li><li>Experience with Machine Learning</li><li>Experience with Python</li></ul>,03/10/2026
JOB_0396,  Data Analyst ,Enterprise Solutions,$74k - $127k,<p>Looking for a Data Analyst at Enterprise Solutions.</p> <ul><li>Experience with Python</li><li>Experience with SQL</li><li>Experience with Machine Learning</li><li>Experience with Power BI</li><li>Experience with Excel</li></ul>,02/16/2026
